id,id_anterior,variable_resultado,tipo,Funciones,ecuacion,ecuacion_php,especie_id,familia,genero,epiteto,condicion,componente,diametro_min,diametro_max,numero_arboles,r2,anio_publicacion,grado_putrefaccion,clave_ecoregion_n1,clave_ecoregion_n2,clave_ecoregion_n3,clave_ecoregion_n4,clave_bur,clave_estado_inegi,activo,id_especie_mn,id_modelo_mn,referencia,id_referencia,notas
87,83.0,b,,alometrica,(0.283)*(((d130^2)*ht)^0.807),(0.283)*((([d130]**2)*[ht])**0.807),,Fagaceae,Quercus,segoviensis,Vivo,Todo el árbol,5.0,110.0,2.0,0.954,1998.0,,13.0,13.6,13.6.1,13.6.1.1,,,1,22967.0,170.0,Ecuaciones Rojas,56.0,
88,84.0,b,,alometrica,(0.283)*(((d130^2)*ht)^0.807),(0.283)*((([d130]**2)*[ht])**0.807),,Fagaceae,Quercus,,Vivo,Todo el árbol,5.0,110.0,50.0,0.954,1998.0,,13.0,13.6,13.6.1,13.6.1.1,,,1,22967.0,170.0,Ecuaciones Rojas,57.0,
89,85.0,b,,alometrica,(0.013)*(d130^3.046),(0.013)*([d130]**3.046),,Pinaceae,Pinus,montezumae,Vivo,Todo el árbol,7.2,65.9,15.0,0.99,1998.0,,13.0,13.4,13.4.1,13.4.1.1,,,1,34004.0,670.0,Ecuaciones Rojas,58.0,
90,86.0,b,,alometrica,(Exp(-2.4099)*(d130^2*ht*GE*1)^0.9522*1),(Exp(-2.4099)*([d130]**2*[ht]*GE*1)**0.9522*1),,,,,Vivo,Todo el árbol,10.0,130.0,94.0,0.99,1989.0,,,,,,,,0,,252.0,Ecuaciones Rojas,60.0,Revisar modelo vs Chave
91,87.0,b,,alometrica,(Exp(-3.1141)*(d130^2*ht*1)^0.9719*1),(Exp(-3.1141)*([d130]**2*[ht]*1)**0.9719*1),,,,,Vivo,Todo el árbol,10.0,130.0,168.0,0.97,1989.0,,,,,,,,0,,339.0,Ecuaciones Rojas,61.0,Revisar modelo vs Chave
92,88.0,b,,alometrica,(34.4703+-8.0671*d130+0.6589*d130^2+0*d130^2*d130),(34.4703+-8.0671*[d130]+0.6589*[d130]**2+0*[d130]**2*[d130]),,,,,Vivo,Todo el árbol,10.0,40.0,32.0,0.67,1989.0,,,,,,,,0,,259.0,Ecuaciones Rojas,62.0,Revisar modelo vs Chave
93,89.0,b,,alometrica,(0.0301)*(d130^2)*ht,(0.0301)*([d130]**2)*[ht],,Rubiaceae,Alseis,yucatanensis,Vivo,Todo el árbol,10.0,,20.0,0.91,2003.0,,15.0,15.2,15.2.1,15.2.1.1,,,1,46359.0,14.0,Ecuaciones Rojas,63.0,
94,90.0,b,,alometrica,(0.0867)+((0.0429)*(d130^2)*ht),(0.0867)+((0.0429)*([d130]**2)*[ht]),,Rubiaceae,Alseis,yucatanensis,Vivo,Todo el árbol,,10.0,9.0,0.99,2003.0,,15.0,15.2,15.2.1,15.2.1.1,,,1,46359.0,672.0,Ecuaciones Rojas,64.0,
95,91.0,b,,alometrica,(0.0336)*(d130^2)*ht,(0.0336)*([d130]**2)*[ht],,Moraceae,Brosimum,alicastrum,Vivo,Todo el árbol,10.0,,17.0,0.97,2003.0,,15.0,15.2,15.2.1,15.2.1.1,,,1,17675.0,21.0,Ecuaciones Rojas,65.0,
96,92.0,b,,alometrica,(0.2385)+((0.0580)*(d130^2)*ht),(0.2385)+((0.0580)*([d130]**2)*[ht]),,Euphorbiaceae,Croton,arboreus,Vivo,Todo el árbol,,10.0,20.0,0.99,2003.0,,15.0,15.2,15.2.1,15.2.1.1,,,1,18529.0,53.0,Ecuaciones Rojas,66.0,
97,93.0,b,,alometrica,(0.1780)+((0.0638)*(d130^2)*ht),(0.1780)+((0.0638)*([d130]**2)*[ht]),,Euphorbiaceae,Croton,oerstedianus,Vivo,Todo el árbol,,10.0,10.0,0.92,2003.0,,15.0,15.2,15.2.1,15.2.1.1,,,1,35495.0,54.0,Ecuaciones Rojas,67.0,
98,94.0,b,,alometrica,(0.4600)+((0.0370)*(d130^2)*ht),(0.4600)+((0.0370)*([d130]**2)*[ht]),,Myrtaceae,Eugenia,,Vivo,Todo el árbol,,10.0,7.0,0.99,2003.0,,15.0,15.2,15.2.1,15.2.1.1,,,1,14550.0,207.0,Ecuaciones Rojas,68.0,
99,95.0,b,,alometrica,(0.0447)*(d130^2)*ht,(0.0447)*([d130]**2)*[ht],,Sapotaceae,Manilkara,zapota,Vivo,Todo el árbol,10.0,,20.0,0.98,2003.0,,15.0,15.2,15.2.1,15.2.1.1,,,1,46427.0,100.0,Ecuaciones Rojas,69.0,
100,96.0,b,,alometrica,(0.0034)+((0.0482)*(d130^2)*ht),(0.0034)+((0.0482)*([d130]**2)*[ht]),,Sapotaceae,Manilkara,zapota,Vivo,Todo el árbol,,10.0,16.0,0.89,2003.0,,15.0,15.2,15.2.1,15.2.1.1,,,1,46427.0,673.0,Ecuaciones Rojas,70.0,
101,97.0,b,,alometrica,(0.3627)+((0.0322)*(d130^2)*ht),(0.3627)+((0.0322)*([d130]**2)*[ht]),,Piperaceae,Piper,amalago,Vivo,Todo el árbol,,10.0,64.0,0.72,2003.0,,15.0,15.2,15.2.1,15.2.1.1,,,1,17799.0,220.0,Ecuaciones Rojas,71.0,
102,98.0,b,,alometrica,(0.0358)*(d130^2)*ht,(0.0358)*([d130]**2)*[ht],,Sapotaceae,Pouteria,campechiana,Vivo,Todo el árbol,10.0,,11.0,0.94,2003.0,,15.0,15.2,15.2.1,15.2.1.1,,,1,20739.0,154.0,Ecuaciones Rojas,72.0,
103,99.0,b,,alometrica,(0.0465)*(d130^2)*ht,(0.0465)*([d130]**2)*[ht],,Sapotaceae,Pouteria,unilocularis,Vivo,Todo el árbol,10.0,,27.0,0.96,2003.0,,15.0,15.2,15.2.1,15.2.1.1,,,1,32512.0,155.0,Ecuaciones Rojas,73.0,
104,100.0,b,,alometrica,(0.8322)+((0.0429)*(d130^2)*ht),(0.8322)+((0.0429)*([d130]**2)*[ht]),,Sapotaceae,Pouteria,reticulata,Vivo,Todo el árbol,,10.0,59.0,0.95,2003.0,,15.0,15.2,15.2.1,15.2.1.1,,,1,39770.0,674.0,Ecuaciones Rojas,74.0,
105,100.0,b,,alometrica,(0.8322)+((0.0429)*(d130^2)*ht),(0.8322)+((0.0429)*([d130]**2)*[ht]),,Sapotaceae,Pouteria,unilocularis,Vivo,Todo el árbol,,10.0,59.0,0.95,2003.0,,15.0,15.2,15.2.1,15.2.1.1,,,1,39770.0,674.0,Ecuaciones Rojas,74.0,
106,101.0,b,,alometrica,(0.0493)+((0.0480)*(d130^2)*ht),(0.0493)+((0.0480)*([d130]**2)*[ht]),,Sapindaceae,Melicoccus,oliviformis,Vivo,Todo el árbol,,10.0,24.0,0.98,2003.0,,15.0,15.2,15.2.1,15.2.1.1,,,1,35596.0,192.0,Ecuaciones Rojas,75.0,
107,102.0,b,,alometrica,(0.0465)*(d130^2)*ht,(0.0465)*([d130]**2)*[ht],,Meliaceae,Trichilia,minutiflora,Vivo,Todo el árbol,10.0,,37.0,0.97,2003.0,,15.0,15.2,15.2.1,15.2.1.1,,,1,32512.0,155.0,Ecuaciones Rojas,76.0,
108,103.0,b,,alometrica,(0.4125)+((0.0421)*(d130^2)*ht),(0.4125)+((0.0421)*([d130]**2)*[ht]),,Meliaceae,Trichilia,minutiflora,Vivo,Todo el árbol,,10.0,170.0,0.96,2003.0,,15.0,15.2,15.2.1,15.2.1.1,,,1,33663.0,675.0,Ecuaciones Rojas,77.0,
109,104.0,b,,alometrica,Exp(6.85)*(d130^1.24)/1000,Exp(6.85)*([d130]**1.24)/1000,,Poaceae,Bambusa,oldhamii,Vivo,Todo el árbol,14.0,18.0,22.0,0.77,2004.0,,,,,,,,1,,687.0,Ecuaciones Rojas,89.0,"Módelo para bambú de 1 año. Se le agregó división entre 1000, ya que el resultado era en gramos"
110,105.0,b,,alometrica,Exp(5.75)*(d130^1.84)/1000,Exp(5.75)*([d130]**1.84)/1000,,Poaceae,Bambusa,oldhamii,Vivo,Todo el árbol,14.0,16.4,22.0,0.79,2004.0,,,,,,,,1,,688.0,Ecuaciones Rojas,90.0,"Módelo para bambú de 2 años. Se le agregó división entre 1000, ya que el resultado era en gramos"
111,106.0,b,,alometrica,Exp(5.07)*(d130^2.23)/1000,Exp(5.07)*([d130]**2.23)/1000,,Poaceae,Bambusa,oldhamii,Vivo,Todo el árbol,10.2,15.4,22.0,0.95,2004.0,,,,,,,,1,,689.0,Ecuaciones Rojas,91.0,"Módelo para bambú de 3 años. Se le agregó división entre 1000, ya que el resultado era en gramos"
112,107.0,b,,alometrica,Exp(6.02)*(d130^1.64)/1000,Exp(6.02)*([d130]**1.64)/1000,,Poaceae,Bambusa,oldhamii,Vivo,Todo el árbol,4.2,9.8,22.0,0.87,2004.0,,,,,,,,1,,690.0,Ecuaciones Rojas,92.0,"Módelo para bambú de 4 años. Se le agregó división entre 1000, ya que el resultado era en gramos"
113,,b,,alometrica,(-40.102)+1.787*d130+10.182*ht,(-40.102)+1.787*[d130]+10.182*[ht],,Agavaceae,Yucca,filifera,Vivo,Todo el árbol,10.0,93.0,31.0,0.96,2013.0,,,,,,,,1,,692.0,Ecuaciones Rojas,94.0,
114,108.0,b,,alometrica,Exp(-1.8621)*(d130^2.27675),Exp(-1.8621)*([d130]**2.27675),,Pinaceae,Pinus,patula,Vivo,Todo el árbol,5.0,45.0,27.0,0.99,1996.0,,13.0,13.3,13.3.1,13.3.1.1,,,1,36798.0,137.0,Ecuaciones Rojas,95.0,
115,109.0,b,General,alometrica,(GE*(Exp((-1.499 )+(2.148*(LN(d130)))+((0.2079)*(LN((d130)^2)))+ ((-0.0281)*(LN((d130)^3)))))),(GE*(Exp((-1.499 )+(2.148*(LOG([d130])))+((0.2079)*(LOG(([d130])**2)))+ ((-0.0281)*(LOG(([d130])**3)))))),,,,,Vivo,Todo el árbol,5.0,138.0,1501.0,0.95,2005.0,,,,,,,,0,,253.0,Ecuaciones Rojas,99.0,"Se depuraron las ecuaciones generales, mas abajo están los modelos generales que si se usarán"
116,110.0,b,General,alometrica,(GE*Exp((-1.239)+(1.98*LN((d130)))+ (0.207*(LN((d130)^2))+(-0.0281*(LN((d130)^3)))))),(GE*Exp((-1.239)+(1.98*LOG(([d130])))+ (0.207*(LOG(([d130])**2))+(-0.0281*(LOG(([d130])**3)))))),,,,,Vivo,Todo el árbol,5.0,63.4,415.0,0.95,2005.0,,,,,,,,0,,628.0,Ecuaciones Rojas,100.0,"Se depuraron las ecuaciones generales, mas abajo están los modelos generales que si se usarán"
117,111.0,b,General,alometrica,(GE*(Exp((-0.667)+(1.784*(LN(d130)))+ (0.207*(LN((d130)^2)))+(-0.0281*(LN((d130)^3)))))),(GE*(Exp((-0.667)+(1.784*(LOG([d130])))+ (0.207*(LOG(([d130])**2)))+(-0.0281*(LOG(([d130])**3)))))),,,,,Vivo,Todo el árbol,5.0,63.4,401.0,0.95,2005.0,,,,,,,,0,,255.0,Ecuaciones Rojas,101.0,"Se depuraron las ecuaciones generales, mas abajo están los modelos generales que si se usarán"
118,112.0,b,General,alometrica,(GE*Exp((-1.349)+(1.98*LN((d130)))+ (0.207*(LN((d130)^2))+(-0.0281*(LN((d130)^3)))))),(GE*Exp((-1.349)+(1.98*LOG(([d130])))+ (0.207*(LOG(([d130])**2))+(-0.0281*(LOG(([d130])**3)))))),,,,,Vivo,Todo el árbol,5.0,42.0,415.0,0.95,2005.0,,,,,,,,0,,254.0,Ecuaciones Rojas,102.0,"Se depuraron las ecuaciones generales, mas abajo están los modelos generales que si se usarán"
119,113.0,b,,alometrica,Exp(-1.5852)*(d130^2.3023),Exp(-1.5852)*([d130]**2.3023),,Verbenaceae,Avicennia,germinans,Vivo,Todo el árbol,2.5,,33.0,0.97,1987.0,,15.0,15.1,15.1.1,15.1.1.2,,,1,26593.0,17.0,Ecuaciones Rojas,103.0,
120,114.0,b,,alometrica,Exp(-1.5919)*(d130^2.1924),Exp(-1.5919)*([d130]**2.1924),,Combretaceae,Laguncularia,racemosa,Vivo,Todo el árbol,2.5,,34.0,0.97,1987.0,,15.0,15.1,15.1.1,15.1.1.2,,,1,39322.0,87.0,Ecuaciones Rojas,106.0,
121,115.0,b,,alometrica,Exp(-1.5605)*(d130^2.5072),Exp(-1.5605)*([d130]**2.5072),,Rhizophoraceae,Rhizophora,mangle,Vivo,Todo el árbol,2.5,,35.0,0.94,1987.0,,15.0,15.1,15.1.1,15.1.1.2,,,1,32290.0,189.0,Ecuaciones Rojas,109.0,
122,116.0,b,,alometrica,(0.0948)*(d130^2.4079),(0.0948)*([d130]**2.4079),,Pinaceae,Pinus,patula,Vivo,Todo el árbol,6.7,64.1,25.0,0.99,2005.0,,13.0,13.4,13.4.1,13.4.1.1,,,1,36798.0,136.0,Ecuaciones Rojas,115.0,
123,117.0,b,,alometrica,(0.0357)*(d130^2.6916),(0.0357)*([d130]**2.6916),,Pinaceae,Pinus,patula,Vivo,Todo el árbol,6.7,64.1,25.0,0.9828,2007.0,,13.0,13.4,13.4.1,13.4.1.1,,,1,36798.0,138.0,Ecuaciones Rojas,117.0,
124,118.0,b,,alometrica,(0.537)*(d130^1.882),(0.537)*([d130]**1.882),,Pinaceae,Pinus,pseudostrobus,Vivo,Todo el árbol,5.0,42.4,8.0,0.89,2005.0,,13.0,13.3,13.3.1,13.3.1.1,,,1,38594.0,141.0,Ecuaciones Rojas,119.0,
125,119.0,b,,alometrica,(2354.14)*(Exp((-57.453)/d130))+1.3,(2354.14)*(Exp((-57.453)/[d130]))+1.3,,Pinaceae,Pinus,pseudostrobus,Vivo,Todo el árbol,5.0,40.6,8.0,0.92,2009.0,,,,,,,,1,38594.0,139.0,Ecuaciones Rojas,120.0,
126,120.0,b,,alometrica,(0.508)*(d130^1.933),(0.508)*([d130]**1.933),,Pinaceae,Pinus,teocote,Vivo,Todo el árbol,5.5,40.4,8.0,0.9,2005.0,,13.0,13.3,13.3.1,13.3.1.1,,,1,43694.0,144.0,Ecuaciones Rojas,121.0,
127,121.0,b,,alometrica,(2543.05*Exp(-56.209/d130) + 1.3),(2543.05*Exp(-56.209/[d130]) + 1.3),,Pinaceae,Pinus,teocote,Vivo,Todo el árbol,5.0,40.6,8.0,0.93,2009.0,,,,,,,,1,43694.0,143.0,Ecuaciones Rojas,122.0,
128,122.0,b,,alometrica,(0.092)*(d130^2.448),(0.092)*([d130]**2.448),,Fagaceae,Quercus,canbyi,Vivo,Todo el árbol,5.0,40.6,4.0,0.9,2005.0,,13.0,13.3,13.3.1,13.3.1.1,,,1,20813.0,169.0,Ecuaciones Rojas,123.0,
129,123.0,b,,alometrica,(0.092)*(d130^2.448),(0.092)*([d130]**2.448),,Fagaceae,Quercus,laceyi,Vivo,Todo el árbol,5.0,40.6,4.0,0.9,2005.0,,13.0,13.3,13.3.1,13.3.1.1,,,1,20813.0,169.0,Ecuaciones Rojas,124.0,
130,124.0,b,,alometrica,(0.092)*(d130^2.448),(0.092)*([d130]**2.448),,Fagaceae,Quercus,polymorpha,Vivo,Todo el árbol,5.0,40.6,4.0,0.9,2005.0,,13.0,13.3,13.3.1,13.3.1.1,,,1,20813.0,169.0,Ecuaciones Rojas,125.0,
131,125.0,b,,alometrica,(0.092)*(d130^2.448),(0.092)*([d130]**2.448),,Fagaceae,Quercus,rysophylla,Vivo,Todo el árbol,5.0,40.6,4.0,0.9,2005.0,,13.0,13.3,13.3.1,13.3.1.1,,,1,20813.0,169.0,Ecuaciones Rojas,126.0,
132,126.0,b,,alometrica,(0.092)*(d130^2.448),(0.092)*([d130]**2.448),,Fagaceae,Quercus,,Vivo,Todo el árbol,5.0,40.6,16.0,0.9,2005.0,,13.0,13.3,13.3.1,13.3.1.1,,,1,20813.0,169.0,Ecuaciones Rojas,127.0,
133,127.0,b,,alometrica,(4371.4)*(Exp((-70.972/d130)))+1.3,(4371.4)*(Exp((-70.972/[d130])))+1.3,,Fagaceae,Quercus,,Vivo,Todo el árbol,5.0,40.6,16.0,0.89,2009.0,,,,,,,,0,16139.0,222.0,Ecuaciones Rojas,128.0,Desactivado por que subestima
134,128.0,b,,alometrica,Exp(-1.6200)*(d130^2.1200) ,Exp(-1.6200)*([d130]**2.1200) ,,Sterculiaceae,Guazuma,ulmifolia,Vivo,Todo el árbol,0.0,26.9,25.0,0.97,2013.0,,15.0,15.1,15.1.1,15.1.1.2,,,1,44808.0,707.0,Ecuaciones Rojas,129.0,
135,129.0,b,,alometrica,Exp(-4.0400)*(d130^4.0000)*((d130^ -0.2900)^2),Exp(-4.0400)*([d130]**4.0000)*(([d130]** -0.2900)**2),45303.0,Mimosaceae,Inga,vera,Vivo,Todo el árbol,0.0,37.6,22.0,0.97,2013.0,,,,,,,,1,,,Ecuaciones Rojas,130.0,
136,130.0,b,,alometrica,Exp(-2.4500)*(d130^2.3000)  ,Exp(-2.4500)*([d130]**2.3000)  ,,Bombacaceae,Ochroma,pyramidale,Vivo,Todo el árbol,0.0,32.8,32.0,0.9,2013.0,,15.0,15.1,15.1.1,15.1.1.2,,,1,39174.0,709.0,Ecuaciones Rojas,131.0,
137,131.0,b,,alometrica,Exp(-2.8200)*(d130^2.4200 )  ,Exp(-2.8200)*([d130]**2.4200 )  ,,Tiliaceae,Trichospermum,mexicanum,Vivo,Todo el árbol,0.0,39.8,24.0,0.96,2013.0,,15.0,15.1,15.1.1,15.1.1.2,,,1,33248.0,710.0,Ecuaciones Rojas,132.0,
138,132.0,b,,alometrica,(5.338)+((18.634)*(d130^2))*ht,(5.338)+((18.634)*([d130]**2))*[ht],36798.0,Pinaceae,Pinus,patula,Vivo,Todo el árbol,2.6,56.9,18.0,0.974,2010.0,,,,,,,,0,,,Ecuaciones Rojas,133.0,Sobreestima
139,133.0,b,,alometrica,(0.054)*((ds^2))*(0.121),(0.054)*((ds**2))*(0.121),,,,,Vivo,Todo el árbol,,,5.0,0.7,2006.0,,,,,,,,0,,11.0,Ecuaciones Rojas,141.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
140,134.0,b,,alometrica,(0.143)*((d^2))*(2.0315*ht) ,(0.143)*((d**2))*(2.0315*[ht]) ,,,,,Vivo,Todo el árbol,,,5.0,0.79,2006.0,,,,,,,,0,,12.0,Ecuaciones Rojas,142.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
141,135.0,b,,alometrica,(0.085)*((d^2))*(ht),(0.085)*((d**2))*([ht]),,,,,Vivo,Todo el árbol,,,5.0,0.81,2006.0,,,,,,,,0,,28.0,Ecuaciones Rojas,143.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
142,136.0,b,,alometrica,(0.136)*((ds^2))*(0.015),(0.136)*((ds**2))*(0.015),,,,,Vivo,Todo el árbol,,,5.0,0.72,2006.0,,,,,,,,0,,30.0,Ecuaciones Rojas,144.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
143,137.0,b,,alometrica,(0.0327)*((d^2)*ht),(0.0327)*((d**2)*[ht]),,,,,Vivo,Todo el árbol,,,5.0,0.94,2006.0,,,,,,,,0,,52.0,Ecuaciones Rojas,145.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
144,138.0,b,,alometrica,(0.0207)*((d^2))*ht,(0.0207)*((d**2))*[ht],,,,,Vivo,Todo el árbol,,,5.0,0.96,2006.0,,,,,,,,0,,59.0,Ecuaciones Rojas,146.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
145,139.0,b,,alometrica,(0.1185)*((d^2)),(0.1185)*((d**2)),,,,,Vivo,Todo el árbol,,,5.0,0.99,2006.0,,,,,,,,0,,68.0,Ecuaciones Rojas,147.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
146,140.0,b,,alometrica,(0.1124)*((d^2)),(0.1124)*((d**2)),,,,,Vivo,Todo el árbol,,,5.0,0.95,2006.0,,,,,,,,0,,73.0,Ecuaciones Rojas,148.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
147,141.0,b,,alometrica,(0.624)*(d130^2),(0.624)*([d130]**2),,Fabaceae,Myrospermum,frutescens,Vivo,Todo el árbol,,,5.0,0.98,2006.0,,9.0,9.6,9.6.1,9.6.1.1,,,1,26187.0,103.0,Ecuaciones Rojas,149.0,
148,142.0,b,,alometrica,(0.312)*((d^2)),(0.312)*((d**2)),,,,,Vivo,Todo el árbol,,,5.0,0.92,2006.0,,,,,,,,0,,147.0,Ecuaciones Rojas,150.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
149,143.0,b,,alometrica,Exp(-1.291)*(d130^2.178),Exp(-1.291)*([d130]**2.178),,Mimosaceae,Acacia,cochliacantha,Vivo,Todo el árbol,3.5,12.0,8.0,0.89,2008.0,,14.0,14.4,14.4.1,14.4.1.1,,,1,22150.0,718.0,Ecuaciones Rojas,151.0,
150,144.0,b,,alometrica,Exp(-3.739)*(d130^2.819),Exp(-3.739)*([d130]**2.819),,Caesalpiniaceae,Conzattia,multiflora,Vivo,Todo el árbol,4.9,25.2,8.0,0.99,2008.0,,14.0,14.4,14.4.1,14.4.1.1,,,1,34224.0,719.0,Ecuaciones Rojas,152.0,
151,145.0,b,,alometrica,Exp(-3.101)*(d130^2.333),Exp(-3.101)*([d130]**2.333),,Euphorbiaceae,Euphorbia,schlechtendalii,Vivo,Todo el árbol,5.0,16.0,8.0,0.88,2008.0,,14.0,14.4,14.4.1,14.4.1.1,,,1,41234.0,720.0,Ecuaciones Rojas,153.0,
152,146.0,b,,alometrica,Exp(-4.005)*(d130^2.653),Exp(-4.005)*([d130]**2.653),,Convolvulaceae,Ipomoea,arborescens,Vivo,Todo el árbol,8.0,32.4,8.0,0.93,2008.0,,14.0,14.4,14.4.1,14.4.1.1,,,1,18509.0,721.0,Ecuaciones Rojas,154.0,
153,147.0,b,,alometrica,Exp(-1.852)*(d130^2.378),Exp(-1.852)*([d130]**2.378),,Mimosaceae,Lysiloma,divaricatum,Vivo,Todo el árbol,4.0,32.9,8.0,0.99,2008.0,,14.0,14.4,14.4.1,14.4.1.1,,,1,24192.0,722.0,Ecuaciones Rojas,155.0,
154,148.0,b,,alometrica,Exp(-3.369)*(d130^2.934),Exp(-3.369)*([d130]**2.934),,Fagaceae,Quercus,magnoliifolia,Vivo,Todo el árbol,6.5,31.5,12.0,0.98,2008.0,,13.0,13.4,13.4.1,13.4.1.1,,,1,32196.0,723.0,Ecuaciones Rojas,156.0,
155,149.0,b,,alometrica,(0.0345)*(d130^2.9334),(0.0345)*([d130]**2.9334),,Fagaceae,Quercus,magnoliifolia,Vivo,Todo el árbol,6.5,31.5,12.0,0.98,2011.0,,13.0,13.4,13.4.1,13.4.1.1,,,1,32196.0,327.0,Ecuaciones Rojas,157.0,
156,150.0,b,,alometrica,Exp(-1.527)*(d130^2.056),Exp(-1.527)*([d130]**2.056),,,,,Vivo,Todo el árbol,3.5,32.9,72.0,0.711,2008.0,,14.0,14.4,14.4.1,14.4.1.1,,,0,18509.0,724.0,Ecuaciones Rojas,158.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
157,151.0,b,,alometrica,Exp(-1.527)*(d130^2.056),Exp(-1.527)*([d130]**2.056),,,,,Vivo,Todo el árbol,3.5,32.9,72.0,0.711,2008.0,,14.0,14.4,14.4.1,14.4.1.1,,,0,22150.0,724.0,Ecuaciones Rojas,158.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
158,152.0,b,,alometrica,Exp(-1.527)*(d130^2.056),Exp(-1.527)*([d130]**2.056),,,,,Vivo,Todo el árbol,3.5,32.9,72.0,0.711,2008.0,,14.0,14.4,14.4.1,14.4.1.1,,,0,24192.0,724.0,Ecuaciones Rojas,158.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
159,153.0,b,,alometrica,Exp(-1.527)*(d130^2.056),Exp(-1.527)*([d130]**2.056),,,,,Vivo,Todo el árbol,3.5,32.9,72.0,0.711,2008.0,,14.0,14.4,14.4.1,14.4.1.1,,,0,32196.0,724.0,Ecuaciones Rojas,158.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
160,154.0,b,,alometrica,Exp(-1.527)*(d130^2.056),Exp(-1.527)*([d130]**2.056),,,,,Vivo,Todo el árbol,3.5,32.9,72.0,0.711,2008.0,,14.0,14.4,14.4.1,14.4.1.1,,,0,34224.0,724.0,Ecuaciones Rojas,158.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
161,155.0,b,,alometrica,Exp(-1.527)*(d130^2.056),Exp(-1.527)*([d130]**2.056),,,,,Vivo,Todo el árbol,3.5,32.9,72.0,0.711,2008.0,,14.0,14.4,14.4.1,14.4.1.1,,,0,41234.0,724.0,Ecuaciones Rojas,158.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
162,156.0,b,,alometrica,Exp(-3.515)*(d130^2.562),Exp(-3.515)*([d130]**2.562),,,,,Vivo,Todo el árbol,4.9,32.4,26.0,0.908,2008.0,,14.0,14.4,14.4.1,14.4.1.1,,,0,18509.0,725.0,Ecuaciones Rojas,159.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
163,157.0,b,,alometrica,Exp(-3.515)*(d130^2.562),Exp(-3.515)*([d130]**2.562),,,,,Vivo,Todo el árbol,4.9,32.4,26.0,0.908,2008.0,,14.0,14.4,14.4.1,14.4.1.1,,,0,34224.0,725.0,Ecuaciones Rojas,159.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
164,158.0,b,,alometrica,Exp(-3.515)*(d130^2.562),Exp(-3.515)*([d130]**2.562),,,,,Vivo,Todo el árbol,4.9,32.4,26.0,0.908,2008.0,,14.0,14.4,14.4.1,14.4.1.1,,,0,41234.0,725.0,Ecuaciones Rojas,159.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
165,159.0,b,,alometrica,Exp(-1.566)*(d130^2.276),Exp(-1.566)*([d130]**2.276),,,,,Vivo,Todo el árbol,3.5,32.9,46.0,0.942,2008.0,,14.0,14.4,14.4.1,14.4.1.1,,,0,22150.0,726.0,Ecuaciones Rojas,160.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
166,160.0,b,,alometrica,Exp(-1.566)*(d130^2.276),Exp(-1.566)*([d130]**2.276),,,,,Vivo,Todo el árbol,3.5,32.9,46.0,0.942,2008.0,,14.0,14.4,14.4.1,14.4.1.1,,,0,24192.0,726.0,Ecuaciones Rojas,160.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
167,161.0,b,,alometrica,Exp(-1.566)*(d130^2.276),Exp(-1.566)*([d130]**2.276),,,,,Vivo,Todo el árbol,3.5,32.9,46.0,0.942,2008.0,,14.0,14.4,14.4.1,14.4.1.1,,,0,32196.0,726.0,Ecuaciones Rojas,160.0,"Se tiene que revisar ya que es un modelo para un conjunto, no para un individuo"
168,162.0,b,,alometrica,(0.3780)*(d130^2.1064),(0.3780)*([d130]**2.1064),,Pinaceae,Pinus,maximinoi,Vivo,Todo el árbol,6.0,67.2,92.0,0.95,2008.0,,13.0,13.6,13.6.1,13.6.1.1,,,1,32564.0,727.0,Ecuaciones Rojas,161.0,
169,163.0,b,,alometrica,(1.2244)+((0.01298)*((db^2)*ht)),(1.2244)+((0.01298)*(([db]**2)*[ht])),,Pinaceae,Pinus,,Vivo,Todo el árbol,,,56.0,0.89,2001.0,,,,,,,,1,15910.0,729.0,Ecuaciones Rojas,163.0,
